anime_id,name,genre,type,episodes,rating,members,sentiment
3057,Loveless Specials,"Comedy, Fantasy, Romance, Shounen Ai, Supernatural",Special,6,6.79,11846,Neutral
32321,Lupin III (2015): Italian Game,"Action, Adventure, Comedy, Shounen",Special,1,6.79,993,Neutral
518,Mahou no Princess Minky Momo,"Magic, Shoujo",TV,63,6.79,2229,Neutral
626,Mamotte Shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",TV,22,6.79,4995,Neutral
29855,Meiji Tokyo Renka Movie: Yumihari no Serenade,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.79,5745,Neutral
12503,Mirai Nikki (TV): Ura Mirai Nikki,"Action, Comedy, Mystery, Psychological, Shounen, Supernatural, Thriller",Special,10,6.79,32565,Neutral
3438,Moero! Top Striker,"Action, Shounen, Sports",TV,49,6.79,2072,Neutral
13833,Nagareboshi Lens,"Romance, Shoujo",OVA,1,6.79,12437,Neutral
10807,Nichijou: Tanken Nichijou no Machi,"Comedy, School, Slice of Life",Special,14,6.79,10288,Neutral
32625,Okusama ga Seitokaichou! OVA: Okusama Gekijou,"Comedy, Shounen",Special,7,6.79,2572,Neutral
23299,Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.79,2935,Neutral
4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.79,22352,Neutral
2161,Skull Man,"Action, Mystery, Super Power",TV,13,6.79,16361,Neutral
1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),"Action, Adventure, Sci-Fi",TV,26,6.79,2430,Neutral
1544,Super Robot Taisen OG The Animation,"Mecha, Sci-Fi, Shounen, Space",OVA,3,6.79,2653,Neutral
31440,Teekyuu 6,"Comedy, Shounen, Sports",TV,12,6.79,6897,Neutral
3686,Tokimeki Memorial: Only Love Specials,"Comedy, School",Special,2,6.79,3502,Neutral
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600,Neutral
25397,Absolute Duo,"Action, Ecchi, Harem, Romance, School, Supernatural",TV,12,6.78,168811,Neutral
3835,Ai no Gakko Cuore Monogatari,"Drama, Historical, Slice of Life",TV,26,6.78,1082,Neutral
25241,Akame ga Kill! Theater,Comedy,ONA,24,6.78,26852,Neutral
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,"Comedy, Ecchi, Romance, Supernatural",Special,1,6.78,9474,Neutral
20543,Bayonetta: Bloody Fate,"Action, Demons, Fantasy, Super Power",Movie,1,6.78,19994,Neutral
9119,Chirorin Mura Monogatari,"Kids, Slice of Life",TV,170,6.78,411,Neutral
15879,Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou,"Action, Mecha",Special,7,6.78,34964,Neutral
4508,D.C.S.S: Da Capo Second Season Omake,"Comedy, Harem, Romance",Special,7,6.78,4628,Neutral
1752,Di Gi Charat: Hoshi no Tabi,Comedy,Movie,1,6.78,1973,Neutral
29413,Dog Days Recap,"Action, Adventure, Fantasy, Magic",Special,1,6.78,2169,Neutral
3023,Esper Mami,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",TV,119,6.78,612,Neutral
2042,Five Star Stories,"Action, Drama, Fantasy, Mecha, Sci-Fi",Movie,1,6.78,5343,Neutral
3381,Fushigi no Umi no Nadia Specials,"Adventure, Sci-Fi",Special,10,6.78,1927,Neutral
17679,Gambo,"Demons, Historical",Movie,1,6.78,4232,Neutral
6653,Ginga Tetsudou 999: Glass no Clair,"Drama, Sci-Fi, Space",Movie,1,6.78,1134,Neutral
3037,GS Mikami: Gokuraku Daisakusen!!,"Comedy, Fantasy",Movie,1,6.78,1228,Neutral
1325,Hamelin no Violin Hiki,"Adventure, Drama, Fantasy",TV,25,6.78,3654,Neutral
7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,"Comedy, Harem, Romance",Special,1,6.78,2329,Neutral
1316,Idaten Jump,"Game, School, Sports",TV,52,6.78,2724,Neutral
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",TV,16,6.78,11933,Neutral
2556,Jungle Taitei (1989),"Adventure, Drama",TV,52,6.78,1875,Neutral
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",TV,13,6.78,22860,Neutral
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",TV,25,6.78,3322,Neutral
3923,Kamen Rider Den-O: Imagin Anime,"Action, Adventure, Comedy, Kids, Super Power",OVA,10,6.78,699,Neutral
32287,Kanamewo,"Drama, Romance, Shoujo Ai, Supernatural",ONA,1,6.79,3581,Neutral
21701,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,"Mystery, Shounen",Special,1,6.78,528,Neutral
3085,Koharu Biyori,"Comedy, Ecchi, Sci-Fi",OVA,3,6.78,14560,Neutral
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,Fantasy,TV,52,6.78,1108,Neutral
9519,Medaka no Gakkou,Comedy,OVA,5,6.78,434,Neutral
9335,Megane na Kanojo,"Comedy, Romance, School, Shounen",OVA,4,6.78,10119,Neutral
222,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13,6.78,11750,Neutral
32962,Occultic;Nine,"Mystery, Sci-Fi",TV,12,6.78,82532,Neutral
14199,Oniichan dakedo Ai Sae Areba Kankeinai yo ne!,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.78,113166,Neutral
23363,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai,"Comedy, Romance",Special,1,6.78,3609,Neutral
6666,Passion,Music,Music,1,6.78,2100,Neutral
17573,Planetarium Uchuu Kyoudai: Itten no Hikari,"Comedy, Sci-Fi, Seinen, Slice of Life",Movie,1,6.79,2800,Neutral
9107,Pokemon Best Wishes!,"Action, Adventure, Comedy, Fantasy, Kids",TV,84,6.78,33730,Neutral
14093,Pokemon Best Wishes! Season 2,"Action, Adventure, Comedy, Fantasy, Kids",TV,24,6.78,19603,Neutral
5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai","Adventure, Fantasy",Special,1,6.78,6671,Neutral
6877,Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki,"Adventure, Comedy, Fantasy, Kids",Special,1,6.78,6907,Neutral
30625,Princess Princess Specials,"Comedy, School, Shoujo",Special,12,6.75,687,Neutral
17933,Pyuu to Fuku! Jaguar,"Comedy, Music, Shounen",OVA,3,6.78,312,Neutral
26019,Rokujouma no Shinryakusha!?,"Comedy, Romance, School, Supernatural",Special,1,6.78,3280,Neutral
25285,Seirei Tsukai no Blade Dance Specials,"Action, Ecchi, Fantasy, School, Supernatural",Special,6,6.78,14392,Neutral
2033,Tamala 2010: A Punk Cat in Space,"Comedy, Dementia, Psychological, Sci-Fi",Movie,1,6.78,3343,Neutral
23439,Toki wa Meguru: Tokyo Station,Slice of Life,ONA,1,6.78,2862,Neutral
8230,True Tears Epilogue,"Drama, Music, Romance",Music,1,6.78,8053,Neutral
3761,Wanwan Sanjuushi,"Adventure, Historical",TV,26,6.78,1277,Neutral
2032,Wellber no Monogatari: Sisters of Wellber,"Action, Adventure, Comedy, Drama, Fantasy, Historical",TV,13,6.78,5605,Neutral
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",TV,51,6.77,12536,Neutral
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,"Comedy, Parody",Special,13,6.77,2913,Neutral
33046,B-Project: Kodou＊Ambitious,"Music, Shoujo",TV,12,6.77,17506,Neutral
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,51,6.77,27959,Neutral
1136,Betterman,"Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen",TV,26,6.77,8037,Neutral
2495,Chance Triangle Session,"Drama, Music, Slice of Life",TV,13,6.77,3005,Neutral
4503,Choujikuu Kidan Southern Cross,"Action, Drama, Mecha, Sci-Fi",TV,23,6.77,3855,Neutral
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,6.77,878,Neutral
2650,"Doraemon Movie: Boku, Momotarou no Nanna no Sa","Adventure, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.77,591,Neutral
7436,Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,6.77,733,Neutral
2953,Egao,"Music, Slice of Life",Music,1,6.77,8814,Neutral
13731,Eureka Seven: New Order,"Adventure, Drama, Mecha, Romance, Sci-Fi",Special,1,6.77,5900,Neutral
7307,Gegege no Kitarou (1985),"Comedy, Supernatural",TV,108,6.77,573,Neutral
3481,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,"Action, Mecha, Sci-Fi, Shounen",Movie,1,6.77,1179,Neutral
9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",OVA,1,6.77,140501,Neutral
2050,Honoo no Tenkousei,"Action, Comedy, Martial Arts, Parody, School, Shounen, Sports",OVA,2,6.77,2688,Neutral
1409,IGPX: Immortal Grand Prix,"Mecha, Sci-Fi, Shounen, Sports",TV,5,6.77,2392,Neutral
5333,Ikkitousen: Great Guardians Specials,"Comedy, Ecchi",Special,6,6.77,12064,Neutral
2565,Jungle Taitei: Susume Leo!,"Adventure, Shounen",TV,26,6.77,986,Neutral
12991,Katte ni Kaizou Specials,"Comedy, Parody, School, Sci-Fi, Shounen",Special,3,6.77,1736,Neutral
148,Kita e.: Diamond Dust Drops,"Drama, Romance, Slice of Life",TV,12,6.77,5736,Neutral
16756,Kuiba: Zhi Shiwanhuoji,"Action, Adventure, Fantasy, Kids",Movie,1,6.77,487,Neutral
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",TV,50,6.77,534,Neutral
4320,Lupin III: Green vs. Red,"Action, Comedy, Mystery, Shounen",OVA,1,6.77,3769,Neutral
2039,Mahou no Yousei Persia,"Comedy, Magic",TV,48,6.77,990,Neutral
17743,"Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!","Adventure, Demons, Fantasy, Romance",Special,1,6.77,10133,Neutral
8245,Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,"Adventure, Comedy, Sports",Movie,1,6.77,1779,Neutral
9581,MM! Specials,"Comedy, Ecchi, School",Special,9,6.77,21462,Neutral
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601,Neutral
5865,Nanaka 6/17 Special,"Comedy, Drama, Romance, Shounen, Slice of Life",Special,1,6.77,1229,Neutral
615,Nurse Witch Komugi-chan Magikarte,"Comedy, Magic, Parody",OVA,5,6.77,9895,Neutral
3827,Ore wa Teppei,"Action, Shounen, Sports",TV,28,6.77,532,Neutral
1182,Shamanic Princess,"Action, Fantasy, Magic, Romance",OVA,6,6.77,6588,Neutral
23209,Sora no Method,"Drama, Fantasy, School, Slice of Life",TV,13,6.77,47900,Neutral
28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,6.77,19677,Neutral
15125,Teekyuu,"Comedy, School, Shounen, Sports",TV,12,6.77,30291,Neutral
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,"Action, Adventure, Mecha, Sci-Fi",Movie,1,6.77,404,Neutral
1822,The Hakkenden,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",OVA,6,6.77,4085,Neutral
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",TV,12,6.77,4670,Neutral
4467,Universe,"Fantasy, Music",Music,1,6.77,1275,Neutral
20267,Wooser no Sono Higurashi: Kakusei-hen,"Comedy, Fantasy, Slice of Life",TV,12,6.77,4334,Neutral
29017,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",TV,13,6.77,2810,Neutral
11755,009 Re:Cyborg,"Action, Adventure, Mecha, Sci-Fi",Movie,1,6.76,8307,Neutral
27911,Anime de Wakaru Shinryounaika,"Comedy, Seinen",ONA,20,6.76,21416,Neutral
7805,Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai,"Comedy, Romance",ONA,1,6.76,28032,Neutral
5002,Bari Bari Densetsu,"Action, Drama, Shounen, Sports",OVA,2,6.76,385,Neutral
1962,Chikyuu Bouei Kazoku,"Action, Comedy, Sci-Fi, Shounen",TV,13,6.76,726,Neutral
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",TV,13,6.76,16219,Neutral
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural",Special,1,6.76,4327,Neutral
6714,Dragon Ball Z: Atsumare! Gokuu World,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",OVA,1,6.76,10044,Neutral
13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Comedy,Special,6,6.76,19326,Neutral
2319,Freedom Previsited,"Action, Adventure, Sci-Fi",OVA,1,6.76,1990,Neutral
259,Happy☆Lesson,"Comedy, Harem, Romance, School",OVA,5,6.76,8067,Neutral
2224,Hikari no Densetsu,"Music, Romance, Shoujo, Sports",TV,19,6.76,2028,Neutral
6008,Jewelpet,"Fantasy, Magic, Shoujo",TV,52,6.76,4197,Neutral
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",TV,24,6.76,2928,Neutral
2911,Kyoushirou to Towa no Sora Specials,"Drama, Magic, Romance, Shounen",Special,6,6.76,3946,Neutral
2038,Mahou no Star Magical Emi,"Comedy, Magic, Shoujo, Slice of Life",TV,38,6.76,1783,Neutral
4052,Medarot Damashii,"Action, Adventure, Sci-Fi",TV,39,6.76,9590,Neutral
17655,Mobile Suit Gundam AGE: Memory of Eden,"Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.76,2405,Neutral
6736,Mouryou no Hako Special,"Mystery, Seinen, Supernatural, Thriller",Special,1,6.76,4733,Neutral
33075,Musaigen no Phantom World Special,"Action, Comedy, Fantasy, Supernatural",Special,1,6.76,14168,Neutral
10936,Nekogami Yaoyorozu: Ohanami Ghostbusters,"Comedy, Seinen, Supernatural",OVA,1,6.76,2515,Neutral
8783,Nezha Nao Hai,Kids,Movie,1,6.76,255,Neutral
24991,No Game No Life Specials,"Ecchi, Fantasy, Game",Special,6,6.76,58997,Neutral
24705,"Ore, Twintail ni Narimasu.","Action, Comedy, Fantasy, Romance, School, Shounen",TV,12,6.76,66868,Neutral
2615,Otome wa Boku ni Koishiteru Special,"Comedy, Romance, School",Special,1,6.76,9347,Neutral
3366,Persona: Trinity Soul,"Action, Sci-Fi, Super Power",TV,26,6.76,48744,Neutral
16718,SKET Dance: SD Character Flash Anime,"Comedy, School, Shounen",ONA,16,6.76,2017,Neutral
1742,Souryuuden,"Drama, Mystery, Super Power, Supernatural",OVA,12,6.76,1408,Neutral
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",TV,26,6.76,3605,Neutral
12699,Tales of Gekijou,Comedy,Special,5,6.76,2853,Neutral
33811,Teekyuu 8,"Comedy, Shounen, Sports",TV,12,6.76,3961,Neutral
17233,The House,"Drama, Fantasy, Kids",Movie,1,6.76,242,Neutral
3008,Time Bokan Series: Yatterman,"Adventure, Comedy, Mecha",TV,108,6.76,2930,Neutral
7591,Tono to Issho,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.76,2888,Neutral
6129,Umi Monogatari: Anata ga Ite Kureta Koto,"Drama, Fantasy, Magic, Romance, Supernatural",TV,12,6.76,14696,Neutral
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,Romance,Special,1,6.76,3437,Neutral
3077,Warau Salesman,"Comedy, Drama, Seinen",TV,103,6.76,711,Neutral
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,6.76,5398,Neutral
315,Xiao Qian,"Action, Drama, Fantasy, Romance",Movie,1,6.76,1823,Neutral
298,.hack//Tasogare no Udewa Densetsu,"Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen",TV,12,6.75,47679,Neutral
2221,Aishite Knight,"Comedy, Romance, Shoujo",TV,42,6.75,3746,Neutral
8950,Akage no Anne: Green Gables e no Michi,"Adventure, Historical, Shoujo, Slice of Life",Movie,1,6.75,1218,Neutral
9706,Canaan: Minorikawa Report 201X Shanghai,"Action, Seinen",Special,1,6.75,5516,Neutral
1149,Choujuushin Gravion Zwei,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.75,5808,Neutral
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,"Ecchi, Fantasy, Magic",Special,1,6.75,1585,Neutral
2627,Doraemon: It&#039;s New Year!,"Comedy, Kids, Sci-Fi, Shounen",Special,1,6.75,476,Neutral
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,6.75,32853,Neutral
236,E&#039;s Otherwise,"Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural",TV,26,6.75,11704,Neutral
504,Fatal Fury: The Motion Picture,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",Movie,1,6.75,7101,Neutral
23499,Gakumon!: Ookami Shoujo wa Kujikenai,"Comedy, School, Shounen",ONA,3,6.75,1477,Neutral
11268,Ganso Tensai Bakabon,"Comedy, Slice of Life",TV,103,6.75,288,Neutral
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,"Adventure, Drama, Sci-Fi",Movie,1,6.75,745,Neutral
29853,Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,2,6.75,1457,Neutral
1706,Gun Frontier,"Action, Adventure, Drama, Historical, Sci-Fi, Seinen",TV,13,6.75,4732,Neutral
15729,Hagure Yuusha no Aesthetica: Hajirai Ippai,"Comedy, Ecchi",Special,6,6.75,19407,Neutral
1466,Hakugei Densetsu,"Adventure, Sci-Fi",TV,26,6.75,1387,Neutral
1848,Haou Taikei Ryuu Knight,"Action, Adventure, Fantasy, Mecha",TV,52,6.75,1591,Neutral
1181,Hikyou Tanken Fam &amp; Ihrlie,"Action, Adventure, Comedy, Fantasy, Magic",OVA,4,6.75,4032,Neutral
8507,Ikkitousen: Xtreme Xecutor Specials,"Comedy, Ecchi",Special,6,6.75,8568,Neutral
6087,Jetter Mars,"Action, Drama, Mecha, Sci-Fi",TV,27,6.75,382,Neutral
3464,Kemeko Deluxe!,"Action, Comedy, Ecchi, Romance, School, Sci-Fi, Shounen",TV,12,6.75,26991,Neutral
5305,Koihime†Musou OVA,"Comedy, Fantasy, School",OVA,1,6.75,7747,Neutral
16906,Line Offline: Salaryman,Comedy,TV,114,6.75,1190,Neutral
1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",TV,52,6.75,6253,Neutral
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,"Magic, Shoujo",OVA,1,6.75,658,Neutral
3388,Majokko Megu-chan,"Magic, Shoujo",TV,72,6.75,1139,Neutral
4782,Mama wa Poyopoyo Saurus ga Osuki,"Comedy, Kids, Slice of Life",TV,52,6.75,348,Neutral
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",TV,12,6.75,5702,Neutral
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",TV,12,6.75,39165,Neutral
21569,Pokemon XY: Hakai no Mayu to Diancie,"Adventure, Fantasy, Kids",Movie,1,6.75,9290,Neutral
11073,Pokemon: Ash&#039;s Journey,"Fantasy, Kids",Movie,1,6.75,4578,Neutral
3265,Princess Tutu Recaps,"Comedy, Magic, Romance, Shoujo",Special,3,6.75,3999,Neutral
28619,Ranpo Kitan: Game of Laplace,Mystery,TV,11,6.75,66777,Neutral
21033,Seikoku no Dragonar,"Comedy, Ecchi, Fantasy, School",TV,12,6.75,83068,Neutral
679,Shadow Skill (1996),"Adventure, Drama, Fantasy, Shounen",OVA,3,6.75,3210,Neutral
4173,Shigofumi Picture Drama,Comedy,Special,7,6.75,2804,Neutral
5742,Space Cobra Pilot,"Action, Adventure, Sci-Fi, Space",Special,1,6.75,873,Neutral
421,Stratos 4,"Comedy, Military, Sci-Fi, Shounen",TV,13,6.75,6909,Neutral
11685,Takarajima Memorial: Yuunagi to Yobareta Otoko,"Adventure, Drama, Historical, Mystery, Supernatural",OVA,1,6.74,536,Neutral
928,Transformers Galaxy Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.75,2790,Neutral
12935,Utakata Hanabi,Music,Music,1,6.75,1375,Neutral
347,Wild Arms: Twilight Venom,"Action, Adventure, Fantasy, Magic, Sci-Fi, Vampire",TV,22,6.75,4750,Neutral
17341,Yama no Susume: Kabette Kowakunai no?,"Comedy, Slice of Life",Special,1,6.75,7878,Neutral
299,.hack//Liminality,"Game, Mystery, Sci-Fi",OVA,4,6.74,24304,Neutral
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,35,6.74,967,Neutral
1998,Amazing Nuts!,"Adventure, Music, Police, Romance, Sci-Fi",Music,4,6.74,6650,Neutral
2709,Bakusou Kyoudai Let&#039;s &amp; Go MAX,"Cars, Shounen, Sports",TV,51,6.74,1572,Neutral
4197,Blue Dragon: Tenkai no Shichi Ryuu,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.74,6667,Neutral
1194,Coyote Ragtime Show,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,12,6.74,13036,Neutral
5618,Dokonjou Gaeru,"Comedy, Slice of Life",TV,103,6.74,378,Neutral
2641,Doraemon: It&#039;s Winter!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.74,485,Neutral
2644,Doraemon: Treasure of the Shinugumi Mountain,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.74,405,Neutral
5016,Fluximation,Music,Music,14,6.74,2240,Neutral
10172,Freezing Specials,"Action, Comedy, Ecchi",Special,6,6.74,28125,Neutral
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",TV,25,6.74,10770,Neutral
1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",TV,13,6.74,12835,Neutral
3503,Kanokon,"Comedy, Ecchi, Harem, Romance, School, Shounen, Slice of Life, Supernatural",TV,12,6.74,122288,Neutral
6791,Kanokon: Manatsu no Dai Shanikusai,"Ecchi, Romance, Slice of Life",OVA,2,6.74,25804,Neutral
28207,Ketsuekigata-kun! 2,Comedy,TV,12,6.74,2265,Neutral
6975,Koro no Dai Sanpo,Adventure,Special,1,6.74,1055,Neutral
3866,Kuro ga Ita Natsu,"Drama, Historical",Movie,1,6.74,344,Neutral
1070,Love Get Chu,"Comedy, Romance",TV,25,6.74,5725,Neutral
32730,Love Live! x Watering KissMint Collaboration CM,Music,Special,1,6.73,1729,Neutral
7090,Madou King Granzort: Saigo no Magical Taisen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,2,6.74,214,Neutral
6779,Pokonyan!,"Comedy, Fantasy, Kids, Magic",TV,170,6.74,314,Neutral
8456,Queen&#039;s Blade: Utsukushiki Toushitachi,"Action, Adventure, Ecchi, Fantasy",OVA,6,6.74,11540,Neutral
25117,Ryuugajou Nanana no Maizoukin (TV) Specials,Comedy,Special,6,6.74,3689,Neutral
10156,Sacred Seven,"Action, School, Sci-Fi, Super Power",TV,12,6.74,47136,Neutral
14515,Sasami-san@Ganbaranai,"Comedy, Romance, Supernatural",TV,12,6.74,55635,Neutral
6068,Sensei no Ojikan: Doki Doki School Hours OVA,"Comedy, School",OVA,7,6.74,1441,Neutral
3809,Shirayuki Hime no Densetsu,"Adventure, Fantasy, Romance",TV,52,6.74,1486,Neutral
1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,1,6.74,5673,Neutral
2419,Spirit of Wonder: China-san no Yuuutsu,"Romance, Sci-Fi, Seinen",OVA,1,6.74,1947,Neutral
2290,Superflat Monogram,"Adventure, Fantasy",Special,1,6.74,4889,Neutral
175,Tokyo Underground,"Action, Adventure, Romance, Sci-Fi, Shounen, Super Power",TV,26,6.74,17920,Neutral
4720,White Album,"Drama, Harem, Music, Romance",TV,13,6.74,54376,Neutral
1958,Wish,Music,Music,1,6.74,5321,Neutral
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,6.73,5249,Neutral
2546,Alps Monogatari: Watashi no Annette,"Drama, Historical, Slice of Life",TV,48,6.73,1715,Neutral
10689,Appleseed XIII Remix Movie 1: Yuigon,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.74,2478,Neutral
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Drama,Movie,1,6.74,365,Neutral
2732,Baby Baachan,"Comedy, Drama",TV,53,6.73,406,Neutral
10490,Blood-C,"Action, Horror, School, Supernatural, Vampire",TV,12,6.73,118553,Neutral
406,Buzzer Beater,"Shounen, Sports",TV,13,6.73,8439,Neutral
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,12,6.73,145468,Neutral
1187,DNA² OVA,"Comedy, Drama, Sci-Fi",OVA,3,6.73,8003,Neutral
8546,Dr. Slump Movie 02: &quot;Hoyoyo!&quot; Uchuu Daibouken,"Comedy, Sci-Fi, Shounen",Movie,1,6.73,596,Neutral
5945,Element Hunters,"Sci-Fi, Shounen",TV,39,6.73,9115,Neutral
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",Movie,1,6.73,453,Neutral
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,"Comedy, Mecha, Sci-Fi",Special,3,6.73,3159,Neutral
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,"Police, Sci-Fi, Seinen",Special,1,6.73,2575,Neutral
6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",TV,51,6.73,4162,Neutral
